#
#"Frequency / GHz"	"S2,1 [Re]"	"S2,1 [Im]"
#-----------------------------------------
280.05999755859	0.97921276092529	0.039084199815989
280.17001342773	0.97509723901749	-0.097538791596889
280.27999877930	0.95201551914215	-0.23226624727249
280.39001464844	0.91041386127472	-0.36247819662094
280.50000000000	0.85109901428223	-0.48564216494560
280.60998535156	0.77522188425064	-0.59936213493347
280.72000122070	0.68425536155701	-0.70142555236816
280.82998657227	0.57996630668640	-0.78984558582306
280.94000244141	0.46437975764275	-0.86290031671524
281.04998779297	0.33974194526672	-0.91916567087173
281.16000366211	0.20847421884537	-0.95754384994507
281.26998901367	0.073128402233124	-0.97728335857391
281.38000488281	-0.063663952052593	-0.97799497842789
281.48999023438	-0.19924257695675	-0.95965880155563
281.60000610352	-0.33096858859062	-0.92262470722198
281.70999145508	-0.45627748966217	-0.86760580539703
281.82000732422	-0.57272779941559	-0.79566520452499
281.92999267578	-0.67804819345474	-0.70819556713104
282.04000854492	-0.77018195390701	-0.60689175128937
282.14999389648	-0.84732758998871	-0.49371987581253
282.26000976562	-0.90797305107117	-0.37087747454643
282.36999511719	-0.95092636346817	-0.24075229465961
282.48001098633	-0.97533828020096	-0.10587706416845
282.58999633789	-0.98071998357773	0.031121287494898
282.70001220703	-0.96695244312286	0.16757120192051
282.80999755859	-0.93429040908813	0.30080887675285
282.92001342773	-0.88335698843002	0.42822980880737
283.02999877930	-0.81513273715973	0.54734057188034
